temp2m,rain,huminity,cloudBaseHeight,totalCloudCover,radiation,cloudlow,cloudmiddle,cloudhigh
0.9679224828020558,-0.5673565629501824,-2.285867363166672,-0.17810656000453992,-0.2215664766283532,1.2380847361222318,-0.9736680366414997,-0.0031714242236535162,-0.2396009425077962
0.9761251287845398,-0.5917431022123705,-2.354437617277102,1.4792323828747016,-0.08677253011577396,0.7435363739532983,-1.1182309364440286,-0.0031714242236535162,0.3993496998411713
0.4363910231370634,-0.5947914196201439,-0.6958945959810687,1.1504110227471631,0.6321285179513142,0.21813314623930544,-1.1760560963650402,0.9969926766131929,0.7571620595565931
0.3904562056351503,-0.5856464673968235,-0.34104353095959167,1.6878617843081707,0.7219911489597004,-0.5595255339559273,-1.0604057765230173,1.0615193927962152,1.1660904706599322
0.4724826654599948,-0.5947914196201439,-0.5227547043522313,1.4318959692605888,0.27267799391777015,-0.6746267565221371,-1.0604057765230173,-0.16448821468120914,0.8338361366384693
0.5069337785864296,-0.5155351670180329,-0.7036087495684912,0.9442232666082652,0.6321285179513142,-0.6746267565221371,-1.0893183564835227,1.1260461089792373,0.4504657512290888
0.47740425304948564,-0.3722642488526785,-0.6753235197479388,0.8563240360036902,0.7219911489597004,-0.6746267565221371,-0.6556296570759361,1.2550995413452821,0.5271398283109646
0.2657759867013871,5.297606129606031,0.006950508650842459,-0.07446790623764646,0.7669224644638934,-0.6746267565221371,-0.7712799769179592,1.2873628994367934,1.038300342190139
0.255932811522406,1.3805182606170836,0.03352148211863441,1.4754123894299687,0.7669224644638934,-0.6746267565221371,-1.0604057765230173,1.3196262575283044,1.1660904706599322
0.15586053053609525,0.9568021409365671,0.44237162225207494,-0.2635378910640641,0.6770598334555072,-0.6746267565221371,-1.1182309364440286,1.2550995413452821,0.2971175970653364
-0.013113976703083952,-0.2503315525417385,0.5572267978870461,-0.1181812332856205,0.7669224644638934,-0.6746267565221371,-1.0893183564835227,1.3196262575283044,0.14376944290158436
-0.02787873947155593,-0.14973707808521308,0.8160795071539202,-0.26030861825511464,0.7669224644638934,-0.6276190303312312,-0.8869302967599825,1.3196262575283044,-0.13736883973196146
0.022977665619847425,-0.0034178425120850687,0.6480823845833664,0.26547212896786027,0.7669224644638934,-0.3305804971372562,0.09609742189721437,1.3196262575283044,-0.2140429168138375
0.02625872401284113,0.5117477994016363,0.8246507889177248,-0.6536891803111626,0.7669224644638934,-0.077551254924479,0.2695729016602491,1.3196262575283044,-0.11181081403800273
-0.009832918310090243,0.42944322939175184,1.1237885224744766,-0.4160619592233467,0.7669224644638934,0.23699427094553296,0.5876112812258127,1.3196262575283044,1.191648496353891
0.15914158892908953,0.6153905912659353,0.8795069922060691,0.5543476469911989,0.7669224644638934,0.2909661047202768,0.18283516177873166,1.3196262575283044,1.2427645477418083
0.1640631765185798,1.2707788339372375,0.8255079170941043,0.5888194778704722,0.7669224644638934,0.21745608022420998,0.3273980615812607,1.3196262575283044,1.0638583678840976
-0.03608138545404049,0.8074345879556658,1.4769253311431934,-0.560105904477827,0.7669224644638934,0.020816764697231403,1.4260761000804807,1.3196262575283044,1.2427645477418083
-0.055767735812003325,1.0878797894708279,1.586637737719882,-0.5699249941570718,0.7669224644638934,-0.14438734298603445,0.5586987012653069,1.3196262575283044,1.0127423164961802
-0.1591210751913072,2.526685605939919,1.4349260505005539,-0.8351848138743128,0.7669224644638934,-0.5573008884777568,1.4260761000804807,1.3196262575283044,1.1405324449659737
-0.15584001679831347,1.877393998084164,1.4392116913824569,-0.9635155902169539,0.7669224644638934,-0.6416439692153493,1.7152018996855385,1.3196262575283044,1.2938805991297258
-0.15419948760181632,5.559761426674551,1.3123567212781604,-0.9634105732150368,0.7669224644638934,-0.6746267565221371,1.7152018996855385,1.3196262575283044,0.6038139053928409
-0.30840923207252413,4.38311090727398,1.5652095333103724,-0.9633843189645576,0.7669224644638934,-0.6746267565221371,1.6573767397645267,1.3196262575283044,0.8082781109445106
-0.3149713488585115,2.7309228722607437,1.513781842727549,-0.9634237003402764,0.7669224644638934,-0.6746267565221371,1.7152018996855385,1.3196262575283044,0.9105102137203452
-0.30676870287602753,2.0877278992205355,1.5746379432505566,-0.96150714005529,0.7669224644638934,-0.6746267565221371,1.7152018996855385,1.3196262575283044,0.2715595713713777
-0.29364446930405214,1.6640117795400189,1.5574953797229487,-0.9634499545907557,0.7669224644638934,-0.6746267565221371,1.7152018996855385,1.3196262575283044,-0.08625278834404401
-0.3609061663604246,3.596645016068417,1.5746379432505566,-0.9635155902169539,0.7669224644638934,-0.6746267565221371,1.7152018996855385,1.3196262575283044,0.7316040338626344
-0.3313766408234807,6.367565539734527,1.5292101499023965,-0.9172818551229704,0.7669224644638934,-0.6746267565221371,1.7152018996855385,1.3196262575283044,0.7060460081686757
-0.35270352037794006,3.5996933334761905,1.4194977433257077,-0.91694054986674,0.7669224644638934,-0.6031479300713564,1.7152018996855385,1.3196262575283044,-1.0574577647144747
-0.403559925469344,1.6853500013944334,1.500924920081844,-0.9031176869894076,0.7669224644638934,-0.4856286145940918,1.7152018996855385,1.3196262575283044,-1.2108059188782268
-0.396997808683356,0.6428254479358968,1.4649255366738678,-0.912949903793892,0.7669224644638934,-0.4667674898878641,1.7152018996855385,1.3196262575283044,-1.1596898674903093
-0.4101220422553314,0.8318211272178537,1.3654986682137442,-0.8676350674666826,0.7669224644638934,0.384207767370551,1.5417264199225036,1.2550995413452821,-1.1085738161023921
-0.3756709291288966,1.0634932502086398,1.1846446229974843,-0.8197604417177453,0.497334571438735,0.384207767370551,0.8189119209098589,1.1260461089792373,-1.185247893184268
-0.3215334656444995,0.9781403627909817,1.1263599070036179,-0.706985308784068,0.5422658869429281,-0.06758871213093309,0.7899993409493534,1.0292560347047042,-0.46962317375342455
-0.3182524072515052,1.0573966153930927,1.1803589821155813,-0.833031965335013,0.7219911489597004,-0.06188201286084373,1.1658628804359286,0.9002026023386593,0.3737916741472126
-0.4593379181502382,0.39591173790624334,1.2283581599928828,-0.8182508223151875,0.7669224644638934,-0.27283643842126687,1.108037720514917,1.3196262575283044,0.5526978540049233
-0.4412920969887719,0.14899802787658986,1.284071491457608,-0.8287787767573723,0.7669224644638934,-0.3633698370111597,1.0502125605939054,1.2550995413452821,0.4504657512290888
-0.4347299802027845,-0.02170774695872608,1.2849286196339875,-0.35693738714404477,0.6770598334555072,-0.6127235779991336,0.4141358014627782,1.1260461089792373,0.2971175970653364
-0.4265273342203,-0.09791568215306354,1.2017871865250909,-0.3568061158916484,0.7669224644638934,-0.6746267565221371,0.12501000185772018,1.1905728251622598,0.7827200852505518
-0.45769738895374107,-0.1771719347551745,1.0226473976615926,-0.40368308012237386,0.7219911489597004,-0.6746267565221371,0.09609742189721437,1.1583094670707486,0.9871842908022214
-0.4281678634167971,-0.5886947848045969,0.6609393072290713,1.0719370680646436,0.6770598334555072,-0.6746267565221371,-0.4821541773129014,1.2228361832537709,0.5015818026170062
-0.4002788670763497,-0.5825981499890499,0.5289415680664937,1.0571953064205373,0.7669224644638934,-0.6746267565221371,-0.5399793372339129,1.2550995413452821,0.24600154567741897
-0.388795162700872,-0.5643082455424089,0.15609081134102923,-0.957411476980525,0.4524032559345424,-0.6746267565221371,-0.6845422370364418,1.0615193927962152,-0.6740873793050942
-0.3576251079674309,-0.5947914196201439,-0.12590435868811609,-0.8732928584449641,0.3625406249261563,-0.6746267565221371,-0.7134548169969477,0.9969926766131929,-0.9552256619386399
-0.34778193278844977,-0.5947914196201439,0.047235532940720186,-0.4865546217601698,-0.1766351611241601,-0.6746267565221371,-0.2797661175893609,0.09361865005088008,-0.29071699389571365
-0.38387357511138115,-0.5551632933190884,0.10637737711096615,0.2579765404560304,0.6770598334555072,-0.2706117929430965,1.079125140554411,1.2228361832537709,-1.2108059188782268
-0.34121981600246176,-0.5825981499890499,-0.5321831142924154,0.05151311468710055,0.6321285179513142,0.3832405302061291,1.108037720514917,1.2228361832537709,-1.2363639445721855
0.17554688089405807,-0.5947914196201439,-1.2521707824519344,0.16749126617924806,-0.3563604231409324,1.4619034159694666,-0.6267170771154303,0.4485155890575029,-1.1085738161023921
0.11648782982017016,-0.5947914196201439,-1.1536010421681904,0.20163491892753052,-0.9404675246954418,1.9974626339098898,-0.800192556878465,0.029091933867857682,-1.0830157904084334
0.549587537695349,-0.5947914196201439,-2.155583880356854,1.7224123779388816,-0.6708796316702834,2.1679865459974765,-0.7712799769179592,0.2871987985999473,-1.0830157904084334
0.5807575924287895,-0.5947914196201439,-2.2781532095792483,1.3474360454687975,-0.8955362091912488,1.825681313508555,-0.9158428767204883,0.12588200814239128,-1.1596898674903093
0.6578624646641437,-0.5947914196201439,-2.528434637082319,0.3729570304299661,-0.5810170006618978,1.5770046385356764,-0.7134548169969477,0.3194621566914581,-1.1341318417963508
0.3363187421507533,-0.5947914196201439,-1.7527336374580762,0.9889605094249307,-0.985398840199635,0.6022230242312542,-1.0604057765230173,0.029091933867857682,-1.2363639445721855
0.2805407494698591,-0.5947914196201439,-1.431310571315434,1.3107457304240264,-0.40129173864512546,-0.12900827207172574,-0.9736680366414997,0.4485155890575029,-1.185247893184268
0.241168048753934,-0.5947914196201439,-1.236742475277087,0.6353420097197275,-0.7607422626786695,-0.6746267565221371,-0.8869302967599825,0.029091933867857682,-0.852993559162805
0.20179534803800833,-0.5947914196201439,-1.1167445305838346,0.7810662270048808,-0.8955362091912488,-0.6746267565221371,-1.1182309364440286,-0.0031714242236535162,-1.031899739020516
-0.09021884893843814,-0.5947914196201439,-0.7036087495684912,3.548815566779342,-0.3114291076367393,-0.6746267565221371,-1.1471435164045345,0.4807789471490141,-1.0574577647144747
-0.19521271751423855,-0.5947914196201439,-0.5158976789411883,3.309521200786093,-0.26649779213254626,-0.6746267565221371,-1.1760560963650402,0.5453056633320364,-1.1596898674903093
-0.13287260804735693,-0.5947914196201439,-0.7284654666835227,3.143843753136699,-0.041841214611581384,-0.6746267565221371,-1.1760560963650402,0.7388858118811034,-1.1085738161023921
-0.21653959706869855,-0.5947914196201439,-0.5596112159365881,3.5221018669166906,-0.8506048936870557,-0.6746267565221371,-1.1760560963650402,0.15814536623390246,-1.185247893184268
-0.26903653135659905,-0.5947914196201439,-0.6016104965792263,3.284514027204594,-1.075261471208021,-0.6746267565221371,-1.1760560963650402,-0.0031714242236535162,-1.0830157904084334
-0.09842149492092211,-0.5947914196201439,-0.9838896632448761,1.820366986477015,-1.4347119952415652,-0.5199655339310704,-1.1760560963650402,-0.32580500513876515,-0.9041096105507225
0.02625872401284113,-0.5947914196201439,-1.0490314046497842,1.7557946574232657,-1.9289564657876885,0.06385881851400727,-1.1760560963650402,-0.9388088088774773,-0.5462972508353006
0.5873197092147775,-0.5947914196201439,-2.7127171950041005,1.6090859057451397,-1.4347119952415652,1.7713225848680425,-1.1760560963650402,-1.648602686890723,-0.11181081403800273
0.6463787602886655,-0.5947914196201439,-2.7727161673507275,2.6258080098051066,-2.737720144863163,3.1275825368204746,-1.1760560963650402,-1.6808660449822344,-0.8018775077748875
0.5430254209093616,-0.5947914196201439,-2.986998211445822,1.9481070421838724,-1.6593685727625302,0.8744035622995857,-1.1760560963650402,-0.5516485117793434,-1.0574577647144747
0.4724826654599948,-0.5947914196201439,-2.7435738093537942,0.5043989354543997,-0.3114291076367393,-0.4905615241326436,-1.1760560963650402,0.15814536623390246,-0.26515896820175494
0.2969460414348282,-0.5947914196201439,-2.517291970789374,1.5737345574748114,-1.1201927867122141,-0.6746267565221371,-1.1182309364440286,-0.26127828895574273,-0.7252034306930115
-0.24278806421264879,-0.5947914196201439,-1.2118857581620566,1.5670528507278385,-0.3563604231409324,-0.6746267565221371,-1.0893183564835227,0.5130423052405253,-1.2108059188782268
-0.29036341091105844,-0.5947914196201439,-1.2144571426911979,1.5658845365815115,0.4524032559345424,-0.6746267565221371,-1.1182309364440286,1.0615193927962152,-0.9296676362446812
-0.18044795474576658,-0.5947914196201439,-1.4673099547234094,-0.03558536127785688,0.7669224644638934,-0.6746267565221371,-1.0025806166020055,1.3196262575283044,-1.1341318417963508
-0.1263104912613695,-0.5947914196201439,-1.585593643063902,1.2192496675037923,0.7669224644638934,-0.6746267565221371,-0.7423673969574534,1.3196262575283044,-1.2108059188782268
-0.18044795474576658,-0.5947914196201439,-1.4415961094319976,0.6488498215913087,0.7669224644638934,-0.6746267565221371,-0.45324159735239555,1.3196262575283044,-1.2108059188782268
-0.25427176858812706,-0.5825981499890499,-0.9727469969519303,0.7445728188387043,0.7669224644638934,-0.6746267565221371,-1.0893183564835227,1.3196262575283044,-0.6485293536111355
